"jumperSurname","jumperName","compName","compCountry","compDate","compKPoint","jumpSeries","jumperCountry","compRankPlace","jumpSpeed","jumpDistance","jumpPoints","jumpJudgeAPoints","jumpJudgeBPoints","jumpJudgeCPoints","jumpJudgeDPoints","jumpJudgeEPoints","jumpJudgeTotalPoints","jumpGate","JumpGatePoints","jumpWind","jumpWindPoints","jumpTotalPoints","jumpRankPosition","compTotalPoints","classPoints","classPrize","jumperDateOfBirth"
"TEPES","JURIJ","Sapporo","Japan",2014-01-25,120,2,"SLO",29,91.1,114.5,50.1,16.5,17,17,17,17,51,19,0,-0.08,1.1,102.2,28,217.5,2,200,1989-02-14
"TOCHIMOTO","SHOHEI","Sapporo","Japan",2014-01-25,120,1,"JPN",26,89.5,126.5,71.7,17.5,18,18,18,18,54,19,0,0.55,-6.4,119.3,26,119.3,NA,NA,1989-12-21
"TOCHIMOTO","SHOHEI","Sapporo","Japan",2014-01-25,120,2,"JPN",28,89.9,118,56.4,16.5,17.5,17,18,17.5,52,19,0,-0.1,1.4,109.8,25,229.1,3,300,1989-12-21
"WATASE","YUTA","Sapporo","Japan",2014-01-25,120,1,"JPN",16,89.9,131,79.8,18,17.5,17.5,17.5,17,52.5,17,9,1.13,-13.2,128.1,16,128.1,NA,NA,1982-08-08
"WATASE","YUTA","Sapporo","Japan",2014-01-25,120,2,"JPN",17,90.8,123.5,66.3,17,18,17.5,18,17.5,53,19,0,-0.09,1.3,120.6,13,248.7,14,1400,1982-08-08
"BRESADOLA","DAVIDE","Sapporo","Japan",2014-01-26,120,1,"ITA",29,88.5,119,58.2,17,17.5,17,17,17,51,16,0,1.17,-13.7,95.5,29,95.5,NA,NA,1988-09-10
"BRESADOLA","DAVIDE","Sapporo","Japan",2014-01-26,120,2,"ITA",27,88.7,127,72.6,18,17.5,17.5,17.5,17.5,52.5,15,0,1.32,-15.4,109.7,15,205.2,4,400,1988-09-10
"DAMJAN","JERNEJ","Sapporo","Japan",2014-01-26,120,1,"SLO",3,88.8,138,92.4,17,16,17.5,16.5,16.5,50,16,0,1.3,-15.2,127.2,3,127.2,NA,NA,1983-05-28
"DAMJAN","JERNEJ","Sapporo","Japan",2014-01-26,120,2,"SLO",1,88.1,134,85.2,18.5,18.5,19,18.5,18,55.5,15,0,1.1,-12.9,127.8,3,255,100,10000,1983-05-28
"DELLASEGA","ROBERTO","Sapporo","Japan",2014-01-26,120,1,"ITA",20,89.4,127.5,73.5,18,17.5,18,17.5,18.5,53.5,16,0,1.06,-12.4,114.6,20,114.6,NA,NA,1990-06-15
"DELLASEGA","ROBERTO","Sapporo","Japan",2014-01-26,120,2,"ITA",26,89,118.5,57.3,17,17,17.5,17,17,51,15,0,1.19,-13.9,94.4,25,209,5,500,1990-06-15
"DESCHWANDEN","GREGOR","Sapporo","Japan",2014-01-26,120,1,"SUI",26,88.7,120.5,60.9,17,17.5,17,17.5,17.5,52,16,0,0.57,-6.7,106.2,26,106.2,NA,NA,1991-02-27
"DESCHWANDEN","GREGOR","Sapporo","Japan",2014-01-26,120,2,"SUI",17,88.5,131,79.8,17.5,17.5,17.5,18,17.5,52.5,15,0,1.27,-14.9,117.4,7,223.6,14,1400,1991-02-27
"DESCOMBES","SEVOIE VINCENT","Sapporo","Japan",2014-01-26,120,1,"FRA",47,88.6,112.5,46.5,16.5,16.5,16,16,17,49,16,0,0.99,-11.6,83.9,47,83.9,NA,NA,1984-01-09
"DEZMAN","NEJC","Sapporo","Japan",2014-01-26,120,2,"SLO",9,89.3,129,76.2,18,18,18.5,18,18,54,15,0,1.33,-15.6,114.6,1,236.3,29,2900,1992-12-07
"DEZMAN","NEJC","Sapporo","Japan",2014-01-26,120,1,"SLO",8,89.6,131,79.8,18,17.5,16.5,18,17.5,53,16,0,0.95,-11.1,121.7,8,121.7,NA,NA,1992-12-07
"EGLOFF","PASCAL","Sapporo","Japan",2014-01-26,120,1,"SUI",33,89.2,115,51,16.5,17,17,17,17.5,51,16,0,0.88,-10.3,91.7,33,91.7,NA,NA,1992-08-08
"EISENBICHLER","MARKUS","Sapporo","Japan",2014-01-26,120,1,"GER",6,89.3,130,78,17.5,18,18,18,18,54,16,0,0.87,-10.2,121.8,6,121.8,NA,NA,1991-04-03
"EISENBICHLER","MARKUS","Sapporo","Japan",2014-01-26,120,2,"GER",8,89,132.5,82.5,18,18,18.5,18.5,18.5,55,15,0,1.54,-18,119.5,6,241.3,32,3200,1991-04-03
"FETTNER","MANUEL","Sapporo","Japan",2014-01-26,120,1,"AUT",23,89,125,69,16,16.5,16,15,16,48,16,0,0.54,-6.3,110.7,23,110.7,NA,NA,1985-06-17
"FETTNER","MANUEL","Sapporo","Japan",2014-01-26,120,2,"AUT",20,88.7,127.5,73.5,17.5,17.5,17.5,17.5,18,52.5,15,0,1.4,-16.4,109.6,16,220.3,11,1100,1985-06-17
"GEIGER","KARL","Sapporo","Japan",2014-01-26,120,1,"GER",11,89.5,127,72.6,18,18,18,18,18,54,16,0,0.48,-5.6,121,11,121,NA,NA,1993-02-11
"GEIGER","KARL","Sapporo","Japan",2014-01-26,120,2,"GER",12,89.1,121.5,62.7,17.5,17,17.5,17,17,51.5,15,0,0.54,-6.3,107.9,8,228.9,22,2200,1993-02-11
"GLASDER","MICHAEL","Sapporo","Japan",2014-01-26,120,1,"USA",51,89.5,109.5,41.1,17,17,16.5,16.5,17,50.5,16,0,0.78,-9.1,82.5,51,82.5,NA,NA,1989-03-27
"GRIMSRUD","SIMEN KEY","Sapporo","Japan",2014-01-26,120,1,"NOR",42,88.8,114.5,50.1,16.5,16.5,17,16.5,16.5,49.5,16,0,1.2,-14,85.6,42,85.6,NA,NA,1992-03-22
"HAJEK","ANTONIN","Sapporo","Japan",2014-01-26,120,1,"CZE",24,88.8,122.5,64.5,17.5,17.5,18,17.5,18,53,16,0,0.74,-8.7,108.8,24,108.8,NA,NA,1987-02-12
"HAJEK","ANTONIN","Sapporo","Japan",2014-01-26,120,2,"CZE",25,88.3,122.5,64.5,17.5,18,18,17.5,18,53.5,15,0,1.47,-17.2,100.8,23,209.6,6,600,1987-02-12
"HAUER","JOACHIM","Sapporo","Japan",2014-01-26,120,1,"NOR",36,88.1,115,51,17,17,16.5,16.5,17.5,50.5,16,0,1.04,-12.2,89.3,36,89.3,NA,NA,1991-02-02
"HEISKANEN","SAMI","Sapporo","Japan",2014-01-26,120,1,"FIN",25,88.9,124,67.2,18,17.5,18,17,18,53.5,16,0,1.2,-14,106.7,25,106.7,NA,NA,1991-10-14
"HEISKANEN","SAMI","Sapporo","Japan",2014-01-26,120,2,"FIN",29,88.3,110.5,42.9,16.5,16.5,16,16.5,17,49.5,15,0,1.43,-16.7,75.7,30,182.4,2,200,1991-10-14
"HLAVA","LUKAS","Sapporo","Japan",2014-01-26,120,1,"CZE",17,89.4,127.5,73.5,17.5,18,18,18,17.5,53.5,16,0,0.88,-10.3,116.7,17,116.7,NA,NA,1984-09-10
"HLAVA","LUKAS","Sapporo","Japan",2014-01-26,120,2,"CZE",23,88.9,116,52.8,16.5,17,17,17,17,51,15,0,0.8,-9.4,94.4,25,211.1,8,750,1984-09-10
"HRGOTA","ROBERT","Sapporo","Japan",2014-01-26,120,1,"SLO",34,89.7,113,47.4,16.5,15.5,15.5,16,17,48,16,0,0.37,-4.3,91.1,34,91.1,NA,NA,1988-08-02
"HULA","STEFAN","Sapporo","Japan",2014-01-26,120,1,"POL",27,88.3,122.5,64.5,17.5,17.5,17.5,17.5,17.5,52.5,16,0,1.03,-12.1,104.9,27,104.9,NA,NA,1986-09-29
"HULA","STEFAN","Sapporo","Japan",2014-01-26,120,2,"POL",28,88.1,119,58.2,17.5,17,17,17.5,17,51.5,15,0,1.38,-16.1,93.6,27,198.5,3,300,1986-09-29
"INGVALDSEN","OLE MARIUS","Sapporo","Japan",2014-01-26,120,1,"NOR",37,88.3,110.5,42.9,17,16.5,16.5,16.5,17,50,16,0,0.4,-4.7,88.2,37,88.2,NA,NA,1985-10-02
"ITO","DAIKI","Sapporo","Japan",2014-01-26,120,1,"JPN",10,88.5,128.5,75.3,18,18,18,18,18.5,54,15,4.5,1.08,-12.6,121.2,10,121.2,NA,NA,1985-12-27
"ITO","DAIKI","Sapporo","Japan",2014-01-26,120,2,"JPN",10,88.4,125,69,18,17.5,18,17.5,18,53.5,15,0,1.16,-13.6,108.9,17,230.1,26,2600,1985-12-27
"ITO","KENSHIRO","Sapporo","Japan",2014-01-26,120,1,"JPN",32,88.9,115,51,16.5,17,17,17,17,51,16,0,0.82,-9.6,92.4,32,92.4,NA,NA,1990-01-08
"JOHANSSON","ROBERT","Sapporo","Japan",2014-01-26,120,1,"NOR",28,89.4,120.5,60.9,17.5,17.5,17.5,17.5,17.5,52.5,16,0,0.78,-9.1,104.3,28,104.3,NA,NA,1990-03-23
"JOHANSSON","ROBERT","Sapporo","Japan",2014-01-26,120,2,"NOR",19,89,128.5,75.3,18,18,18,18,18,54,15,0,1.04,-12.2,117.1,8,221.4,12,1200,1990-03-23
"KASAI","NORIAKI","Sapporo","Japan",2014-01-26,120,1,"JPN",14,88.8,123.5,66.3,17.5,18,18,17.5,18,53.5,15,4.5,0.44,-5.1,119.2,14,119.2,NA,NA,1972-06-06
"KASAI","NORIAKI","Sapporo","Japan",2014-01-26,120,2,"JPN",6,88.6,133,83.4,18.5,18,18.5,18,19,55,15,0,1.06,-12.4,126,4,245.2,40,4000,1972-06-06
"KOCH","MARTIN","Sapporo","Japan",2014-01-26,120,1,"AUT",39,89.7,110.5,42.9,16.5,16.5,16.5,16.5,17,49.5,16,0,0.46,-5.4,87,39,87,NA,NA,1982-01-22
"KOFLER","ANDREAS","Sapporo","Japan",2014-01-26,120,1,"AUT",1,89.7,140,96,16.5,16.5,17,16.5,16.5,49.5,16,0,1.32,-15.4,130.1,1,130.1,NA,NA,1984-05-17
"KOFLER","ANDREAS","Sapporo","Japan",2014-01-26,120,2,"AUT",5,89.3,130,78,18,18,19,18,18,54,15,0,1.3,-15.2,116.8,9,246.9,45,4500,1984-05-17
"KOZISEK","CESTMIR","Sapporo","Japan",2014-01-26,120,1,"CZE",41,89.1,111.5,44.7,17,16.5,16.5,16.5,17.5,50,16,0,0.74,-8.7,86,41,86,NA,NA,1991-11-09
"KRAFT","STEFAN","Sapporo","Japan",2014-01-26,120,1,"AUT",16,88.9,124,67.2,17.5,18,18,17.5,18,53.5,15,4.5,0.63,-7.4,117.8,16,117.8,NA,NA,1993-05-13
"KRAFT","STEFAN","Sapporo","Japan",2014-01-26,120,2,"AUT",16,88.8,123,65.4,17,17.5,17.5,17,17.5,52,15,0,0.95,-11.1,106.3,20,224.1,15,1450,1993-05-13
"KRANJEC","ROBERT","Sapporo","Japan",2014-01-26,120,1,"SLO",6,89,126,70.8,18,17.5,18,17.5,18,53.5,15,4.5,0.6,-7,121.8,6,121.8,NA,NA,1981-07-16
"KRANJEC","ROBERT","Sapporo","Japan",2014-01-26,120,2,"SLO",3,89,137,90.6,18.5,18.5,19,18.5,18.5,55.5,15,0,1.25,-14.6,131.5,2,253.3,60,6000,1981-07-16
"LAMY","CHAPPUIS RONAN","Sapporo","Japan",2014-01-26,120,1,"FRA",40,89.1,110.5,42.9,16.5,16.5,16.5,16.5,17.5,49.5,16,0,0.54,-6.3,86.1,40,86.1,NA,NA,1993-09-10
"LOITZL","WOLFGANG","Sapporo","Japan",2014-01-26,120,1,"AUT",12,89.3,128,74.4,18,18,18,18.5,18.5,54.5,15,4.5,1.17,-13.7,119.7,12,119.7,NA,NA,1980-01-13
"LOITZL","WOLFGANG","Sapporo","Japan",2014-01-26,120,2,"AUT",22,89,115,51,17,17,17.5,16.5,17,51,15,0,0.6,-7,95,24,214.7,9,900,1980-01-13
"MAKSIMOCHKIN","MIKHAIL","Sapporo","Japan",2014-01-26,120,1,"RUS",4,89.1,136.5,89.7,16.5,16.5,16.5,16,16.5,49.5,16,0,1.16,-13.6,125.6,4,125.6,NA,NA,1993-08-29
"MAKSIMOCHKIN","MIKHAIL","Sapporo","Japan",2014-01-26,120,2,"RUS",23,88.6,111.5,44.7,17,16.5,17,16.5,16.5,50,15,0,0.79,-9.2,85.5,28,211.1,8,750,1993-08-29
"MATURA","JAN","Sapporo","Japan",2014-01-26,120,1,"CZE",1,88.3,131.5,80.7,18,18,18.5,18.5,19,55,15,4.5,0.86,-10.1,130.1,1,130.1,NA,NA,1980-01-29
"MATURA","JAN","Sapporo","Japan",2014-01-26,120,2,"CZE",7,88.5,127,72.6,18,18,18.5,18,18,54,15,0,1.17,-13.7,112.9,3,243,36,3600,1980-01-29
"MIETUS","KRZYSZTOF","Sapporo","Japan",2014-01-26,120,1,"POL",30,88.4,118,56.4,17,17.5,17.5,17,17,51.5,16,0,1.12,-13.1,94.8,30,94.8,NA,NA,1991-03-08
"MIETUS","KRZYSZTOF","Sapporo","Japan",2014-01-26,120,2,"POL",30,88.2,108.5,39.3,16.5,17,16.5,16.5,17.5,50,15,0,1,-11.7,77.6,29,172.4,1,100,1991-03-08
"NAGLIC","TOMAZ","Sapporo","Japan",2014-01-26,120,1,"SLO",13,89.1,129,76.2,17.5,18,18,18,18.5,54,16,0,0.91,-10.6,119.6,13,119.6,NA,NA,1989-07-18
"NAGLIC","TOMAZ","Sapporo","Japan",2014-01-26,120,2,"SLO",18,89,122,63.6,18,17.5,18,17,18,53.5,15,0,1.14,-13.3,103.8,22,223.4,13,1300,1989-07-18
"NEUMAYER","MICHAEL","Sapporo","Japan",2014-01-26,120,1,"GER",4,89.7,133.5,84.3,17,17,17.5,17.5,18,52,15,4.5,1.3,-15.2,125.6,4,125.6,NA,NA,1979-01-15
"NEUMAYER","MICHAEL","Sapporo","Japan",2014-01-26,120,2,"GER",4,89.8,134,85.2,18,17.5,18,18,18,54,15,0,1.28,-15,124.2,5,249.8,50,5000,1979-01-15
"OKABE","TAKANOBU","Sapporo","Japan",2014-01-26,120,1,"JPN",48,87.9,112,45.6,17,17,17.5,16.5,17.5,51.5,16,0,1.16,-13.6,83.5,48,83.5,NA,NA,1970-10-26
"PASCHKE","PIUS","Sapporo","Japan",2014-01-26,120,1,"GER",44,88.9,110.5,42.9,17,16.5,17,16.5,17.5,50.5,16,0,0.7,-8.2,85.2,44,85.2,NA,NA,1990-05-20
"PITEA","SORIN IULIAN","Sapporo","Japan",2014-01-26,120,1,"ROU",49,88.6,110,42,16.5,16.5,16.5,15.5,17,49.5,16,0,0.71,-8.3,83.2,49,83.2,NA,NA,1997-07-09
"POLYCHRONIDIS","NICO","Sapporo","Japan",2014-01-26,120,1,"GRE",38,89.2,113.5,48.3,16.5,16.5,16.5,16.5,17,49.5,16,0,0.84,-9.8,88,38,88,NA,NA,1989-11-08
"POPPINGER","MANUEL","Sapporo","Japan",2014-01-26,120,1,"AUT",22,89.3,123.5,66.3,17.5,18,18,17.5,18,53.5,16,0,0.58,-6.8,113,22,113,NA,NA,1989-05-19
"POPPINGER","MANUEL","Sapporo","Japan",2014-01-26,120,2,"AUT",21,88.6,123.5,66.3,17,17.5,17.5,17,17.5,52,15,0,1.19,-13.9,104.4,21,217.4,10,1000,1989-05-19
"PREVC","PETER","Sapporo","Japan",2014-01-26,120,1,"SLO",9,89.1,124,67.2,18,18.5,18,17.5,18,54,15,4.5,0.35,-4.1,121.6,9,121.6,NA,NA,1992-09-20
"PREVC","PETER","Sapporo","Japan",2014-01-26,120,2,"SLO",2,88.9,137.5,91.5,18.5,18,17.5,17.5,17,53,15,0,1,-11.7,132.8,1,254.4,80,8000,1992-09-20
"QUECK","DANNY","Sapporo","Japan",2014-01-26,120,1,"GER",15,89.8,127,72.6,17.5,16,17,17.5,17.5,52,16,0,0.57,-6.7,117.9,15,117.9,NA,NA,1989-09-17
"QUECK","DANNY","Sapporo","Japan",2014-01-26,120,2,"GER",15,89.1,120,60,17.5,18,18,17.5,17,53,15,0,0.53,-6.2,106.8,19,224.7,16,1600,1989-09-17
"ROENSEN","ATLE PEDERSEN","Sapporo","Japan",2014-01-26,120,1,"NOR",46,89.1,111,43.8,16.5,16.5,17,16,16,49,16,0,0.69,-8.1,84.7,46,84.7,NA,NA,1988-08-13
"SAMMELSELG","SIIM-TANEL","Sapporo","Japan",2014-01-26,120,1,"EST",53,89.2,110,42,16,16,16,16,16.5,48,16,0,0.82,-9.6,80.4,53,80.4,NA,NA,1993-05-18
"SARDYKO","ALEXANDER","Sapporo","Japan",2014-01-26,120,1,"RUS",52,88.9,110,42,16.5,16,16,16,16.5,48.5,16,0,0.69,-8.1,82.4,52,82.4,NA,NA,1990-05-08
"SHIMIZU","RERUHI","Sapporo","Japan",2014-01-26,120,1,"JPN",19,88.8,127,72.6,17.5,18,18,17.5,18,53.5,16,0,0.97,-11.3,114.8,19,114.8,NA,NA,1993-12-04
"SHIMIZU","RERUHI","Sapporo","Japan",2014-01-26,120,2,"JPN",11,88.6,125.5,69.9,17.5,17.5,18,17.5,18,53,15,0,0.74,-8.7,114.2,12,229,24,2400,1993-12-04
"STJERNEN","ANDREAS","Sapporo","Japan",2014-01-26,120,1,"NOR",43,89.4,115,51,16.5,16.5,16,16.5,17,49.5,16,0,1.28,-15,85.5,43,85.5,NA,NA,1988-07-30
"SWENSEN","VEGARD","Sapporo","Japan",2014-01-26,120,1,"NOR",34,89.7,115.5,51.9,17.5,17.5,17.5,17,17.5,52.5,16,0,1.14,-13.3,91.1,34,91.1,NA,NA,1986-10-22
"TAKEUCHI","TAKU","Sapporo","Japan",2014-01-26,120,1,"JPN",18,87.9,124.5,68.1,17.5,18,17.5,17.5,18,53,15,4.5,0.89,-10.4,115.2,18,115.2,NA,NA,1987-05-20
"TAKEUCHI","TAKU","Sapporo","Japan",2014-01-26,120,2,"JPN",14,88.3,124.5,68.1,17.5,17.5,18,17.5,18,53,15,0,0.83,-9.7,111.4,14,226.6,18,1800,1987-05-20
"TEPES","JURIJ","Sapporo","Japan",2014-01-26,120,1,"SLO",31,89.2,112.5,46.5,17,16.5,16.5,16.5,17,50,15,4.5,0.68,-8,93,31,93,NA,NA,1989-02-14
"TOCHIMOTO","SHOHEI","Sapporo","Japan",2014-01-26,120,1,"JPN",50,87.8,108.5,39.3,16.5,16.5,16,16,17.5,49,16,0,0.49,-5.7,82.6,50,82.6,NA,NA,1989-12-21
"TOROK","EDUARD","Sapporo","Japan",2014-01-26,120,1,"ROU",45,88.9,113,47.4,16.5,16.5,17,16,16.5,49.5,16,0,1.03,-12.1,84.8,45,84.8,NA,NA,1997-05-02
"WATASE","YUTA","Sapporo","Japan",2014-01-26,120,1,"JPN",21,89.1,126,70.8,17.5,18,17.5,17.5,17.5,52.5,16,0,0.8,-9.4,113.9,21,113.9,NA,NA,1982-08-08
"WATASE","YUTA","Sapporo","Japan",2014-01-26,120,2,"JPN",13,88.7,129.5,77.1,18,17,18,17.5,18,53.5,15,0,1.34,-15.7,114.9,10,228.8,20,2000,1982-08-08
"AHONEN","JANNE","Willingen","Germany",2014-02-01,130,1,"FIN",26,92.4,140,78,17,16,17.5,17.5,18,52,20,-4.3,1.37,-16,109.7,26,109.7,NA,NA,1977-05-11
"AHONEN","JANNE","Willingen","Germany",2014-02-01,130,2,"FIN",30,90.8,121,43.8,16.5,16.5,16.5,16.5,17,49.5,16,0,1.13,-13.2,80.1,30,189.8,1,100,1977-05-11
"AMMANN","SIMON","Willingen","Germany",2014-02-01,130,1,"SUI",33,90.7,128,56.4,16.5,16,17.5,16,16,48.5,16,12.8,1.04,-12.2,105.5,33,105.5,NA,NA,1981-06-25
"CIKL","MARTIN","Willingen","Germany",2014-02-01,130,1,"CZE",49,91.4,122,45.6,16.5,16.5,16,16.5,16.5,49.5,19,0,1.59,-18.6,76.5,49,765,NA,NA,1987-08-17
"COLLOREDO","SEBASTIAN","Willingen","Germany",2014-02-01,130,1,"ITA",45,91.3,128,56.4,17,16.5,16.5,17,17,50.5,19,0,1.09,-12.8,94.1,45,941,NA,NA,1987-09-09
"DAMJAN","JERNEJ","Willingen","Germany",2014-02-01,130,1,"SLO",7,90.2,141.5,80.7,18,17.5,18,18,18,54,16,12.8,1.79,-20.9,126.6,7,126.6,NA,NA,1983-05-28
"DAMJAN","JERNEJ","Willingen","Germany",2014-02-01,130,2,"SLO",3,90.4,150.5,96.9,17.5,19.5,17,19,19,55.5,16,0,1.75,-20.5,131.9,3,258.5,60,6000,1983-05-28
"DESCHWANDEN","GREGOR","Willingen","Germany",2014-02-01,130,1,"SUI",32,91.5,128,56.4,17,17,16.5,17,17,51,18,4.3,0.52,-6.1,105.6,32,105.6,NA,NA,1991-02-27
"DEZMAN","NEJC","Willingen","Germany",2014-02-01,130,1,"SLO",37,91.8,131,61.8,17.5,17,17,18,18,52.5,18,4.3,1.24,-14.5,104.1,37,104.1,NA,NA,1992-12-07
"DIETHART","THOMAS","Willingen","Germany",2014-02-01,130,1,"AUT",10,90.6,140.5,78.9,18.5,18,18,18,18,54,16,12.8,1.72,-20.1,125.6,10,125.6,NA,NA,1992-02-25
"DIETHART","THOMAS","Willingen","Germany",2014-02-01,130,2,"AUT",10,90.7,138,74.4,18.5,18,18.5,18,18,54.5,16,0,1.34,-15.7,113.2,11,238.8,26,2600,1992-02-25
"EISENBICHLER","MARKUS","Willingen","Germany",2014-02-01,130,2,"GER",11,90.8,138,74.4,18,18,17.5,17,18,53.5,16,0,1.22,-14.3,113.6,10,238.5,24,2400,1991-04-03
"EISENBICHLER","MARKUS","Willingen","Germany",2014-02-01,130,1,"GER",11,91.6,144,85.2,18,18.5,18,18,18,54,18,4.3,1.59,-18.6,124.9,11,124.9,NA,NA,1991-04-03
"FETTNER","MANUEL","Willingen","Germany",2014-02-01,130,1,"AUT",42,91.2,128,56.4,16.5,17,16.5,17,17,50.5,18,4.3,1.3,-15.2,96,42,96,NA,NA,1985-06-17
"FREITAG","RICHARD","Willingen","Germany",2014-02-01,130,1,"GER",8,90.6,143,83.4,18.5,18,18.5,19,18,55,16,12.8,2.15,-25.2,126,8,126,NA,NA,1991-08-14
"FREITAG","RICHARD","Willingen","Germany",2014-02-01,130,2,"GER",16,90.4,131.5,62.7,18,17.5,18,18,18,54,16,0,1.11,-13,103.7,23,229.7,15,1450,1991-08-14
"FREUND","SEVERIN","Willingen","Germany",2014-02-01,130,1,"GER",4,90.8,139,76.2,18.5,18,18,18.5,18.5,55,16,12.8,1.19,-13.9,130.1,4,130.1,NA,NA,1988-05-11
"FREUND","SEVERIN","Willingen","Germany",2014-02-01,130,2,"GER",2,91,147.5,91.5,19,19,19,19,19,57,16,0,1.4,-16.4,132.1,2,262.2,80,8000,1988-05-11
"HAJEK","ANTONIN","Willingen","Germany",2014-02-01,130,1,"CZE",50,90.1,105,15,14.5,14,14,14.5,14,42.5,18,4.3,1.09,-12.8,49,50,49,NA,NA,1987-02-12
"HAUER","JOACHIM","Willingen","Germany",2014-02-01,130,1,"NOR",48,90.1,126,52.8,17,16.5,17,17.5,17,51,19,0,1.45,-17,86.8,48,868,NA,NA,1991-02-02
"HAYBOECK","MICHAEL","Willingen","Germany",2014-02-01,130,1,"AUT",9,91.8,145.5,87.9,19,19,19,19,18.5,57,19,0,1.62,-19,125.9,9,125.9,NA,NA,1991-03-05
"HAYBOECK","MICHAEL","Willingen","Germany",2014-02-01,130,2,"AUT",13,90.9,132.5,64.5,18,17.5,18,18,18,54,16,0,0.76,-8.9,109.6,17,235.5,20,2000,1991-03-05
"HEISKANEN","SAMI","Willingen","Germany",2014-02-01,130,1,"FIN",47,91.4,126,52.8,16.5,16.5,16.5,17,17,50,19,0,0.98,-11.5,91.3,47,913,NA,NA,1991-10-14
"HULA","STEFAN","Willingen","Germany",2014-02-01,130,1,"POL",38,91.1,132,63.6,17.5,16.5,17,17.5,17.5,52,19,0,1.2,-14,101.6,38,101.6,NA,NA,1986-09-29
"HVALA","JAKA","Willingen","Germany",2014-02-01,130,1,"SLO",39,90.8,127.5,55.5,17,16.5,16.5,17,17,50.5,18,4.3,1.03,-12.1,98.2,39,982,NA,NA,1993-07-15
"INGVALDSEN","OLE MARIUS","Willingen","Germany",2014-02-01,130,1,"NOR",19,90.9,137,72.6,18,17.5,18,18.5,18,54,18,4.3,1.09,-12.8,118.1,19,118.1,NA,NA,1985-10-02
"INGVALDSEN","OLE MARIUS","Willingen","Germany",2014-02-01,130,2,"NOR",19,89.9,136.5,71.7,18,18,18,18,18,54,16,0,1.64,-19.2,106.5,20,224.6,12,1200,1985-10-02
"ITO","DAIKI","Willingen","Germany",2014-02-01,130,1,"JPN",13,90.5,134.5,68.1,18,17,17.5,17,17.5,52,16,12.8,0.88,-10.3,122.6,13,122.6,NA,NA,1985-12-27
"ITO","DAIKI","Willingen","Germany",2014-02-01,130,2,"JPN",9,90.6,146,88.8,17,18.5,17.5,17,18,52.5,16,0,1.9,-22.2,119.1,8,241.7,29,2900,1985-12-27
"JANDA","JAKUB","Willingen","Germany",2014-02-01,130,1,"CZE",31,91.7,137.5,73.5,17.5,17,18,17.5,18,53,20,-4.3,1.37,-16,106.2,31,106.2,NA,NA,1978-04-27
"JOHANSSON","ROBERT","Willingen","Germany",2014-02-01,130,1,"NOR",46,91,127,54.6,16.5,16.5,16.5,16.5,17,49.5,18,4.3,1.29,-15.1,93.3,46,933,NA,NA,1990-03-23
"KASAI","NORIAKI","Willingen","Germany",2014-02-01,130,1,"JPN",3,90.5,142,81.6,18.5,18.5,18.5,18.5,18.5,55.5,16,12.8,1.36,-15.9,134,3,134,NA,NA,1972-06-06
"KASAI","NORIAKI","Willingen","Germany",2014-02-01,130,2,"JPN",4,90.6,140,78,18.5,18.5,18.5,18.5,18.5,55.5,16,0,1.16,-13.6,119.9,6,253.9,50,5000,1972-06-06
"KOFLER","ANDREAS","Willingen","Germany",2014-02-01,130,1,"AUT",28,91.7,140,78,18.5,18,18,18,18,54,19,0,1.97,-23,109,28,109,NA,NA,1984-05-17
"KOFLER","ANDREAS","Willingen","Germany",2014-02-01,130,2,"AUT",27,90.7,127,54.6,17.5,17.5,17.5,17.5,18,52.5,16,0,1.18,-13.8,93.3,26,202.3,4,400,1984-05-17
"KOIVURANTA","ANSSI","Willingen","Germany",2014-02-01,130,1,"FIN",20,92.7,143,83.4,18,18,18.5,18,18,54,20,-4.3,1.36,-15.9,117.2,20,117.2,NA,NA,1988-07-03
"KOIVURANTA","ANSSI","Willingen","Germany",2014-02-01,130,2,"FIN",17,91,141.5,80.7,18,18,18,18,18,54,16,0,1.93,-22.6,112.1,12,229.3,14,1400,1988-07-03
"KORNILOV","DENIS","Willingen","Germany",2014-02-01,130,1,"RUS",44,90.9,124.5,50.1,17,17,16.5,17,17,51,18,4.3,0.92,-10.8,94.6,44,946,NA,NA,1986-08-17
"KOT","MACIEJ","Willingen","Germany",2014-02-01,130,1,"POL",12,90.6,143,83.4,18,18.5,18,18,18.5,54.5,16,12.8,2.36,-27.6,123.1,12,123.1,NA,NA,1991-06-09
"KOT","MACIEJ","Willingen","Germany",2014-02-01,130,2,"POL",20,90.4,134,67.2,18,17.5,17,17.5,18,53,16,0,1.66,-19.4,100.8,24,223.9,11,1100,1991-06-09
"KOUDELKA","ROMAN","Willingen","Germany",2014-02-01,130,1,"CZE",36,91.1,133.5,66.3,19,17.5,18,18,17.5,53.5,19,0,1.27,-14.9,104.9,36,104.9,NA,NA,1989-07-09
"KRAFT","STEFAN","Willingen","Germany",2014-02-01,130,1,"AUT",25,91.8,136,70.8,18,17.5,18,18,18,54,20,-4.3,0.84,-9.8,110.7,25,110.7,NA,NA,1993-05-13
"KRAFT","STEFAN","Willingen","Germany",2014-02-01,130,2,"AUT",15,90.3,143,83.4,18.5,18.5,18.5,18.5,18.5,55.5,16,0,1.63,-19.1,119.8,7,230.5,16,1600,1993-05-13
